venue_name,venue_state,conference_game,away_name,home_name,event_coord_x,event_coord_y,type,shot_made,points_scored,season
Carver-Hawkeye Arena,IA,,Hoosiers,Hawkeyes,983.0,315.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,,Badgers,Hawkeyes,944.0,166.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,false,Cougars,Hawkeyes,240.0,176.0,turnover,false,,2017
Carver-Hawkeye Arena,IA,true,Spartans,Hawkeyes,259.0,442.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,true,Golden Gophers,Hawkeyes,697.0,423.0,steal,false,,2017
Carver-Hawkeye Arena,IA,false,Mavericks,Hawkeyes,892.0,307.0,freethrow,true,1.0,2013
Carver-Hawkeye Arena,IA,false,Hornets,Hawkeyes,851.0,122.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,true,Buckeyes,Hawkeyes,184.0,318.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,false,Vaqueros,Hawkeyes,875.0,296.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Mavericks,Hawkeyes,278.0,385.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,1020.0,290.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,false,Knights,Hawkeyes,96.0,327.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Hoosiers,Hawkeyes,1058.0,294.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,true,Buckeyes,Hawkeyes,305.0,397.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,191.0,394.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,true,Wildcats,Hawkeyes,1055.0,569.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Wolverines,Hawkeyes,257.0,472.0,fieldgoal,true,3.0,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,130.0,394.0,fieldgoal,true,2.0,2013
Carver-Hawkeye Arena,IA,false,Knights,Hawkeyes,1047.0,344.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,false,Vaqueros,Hawkeyes,205.0,229.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,82.0,327.0,steal,false,,2015
Carver-Hawkeye Arena,IA,false,Owls,Hawkeyes,1055.0,322.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,true,Wolverines,Hawkeyes,1051.0,136.0,turnover,false,,2017
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,1069.0,342.0,twopointmiss,false,,2013
Carver-Hawkeye Arena,IA,true,Hoosiers,Hawkeyes,1058.0,336.0,twopointmiss,false,,2016
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,88.0,320.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,true,Golden Gophers,Hawkeyes,893.0,297.0,freethrow,true,1.0,2013
Carver-Hawkeye Arena,IA,true,Wolverines,Hawkeyes,1066.0,232.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,,Wildcats,Hawkeyes,91.0,327.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,true,Golden Gophers,Hawkeyes,900.0,303.0,freethrow,true,1.0,2017
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,132.0,545.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,53.0,389.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,,Eagles,Hawkeyes,914.0,517.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,false,Quakers,Hawkeyes,297.0,105.0,threepointmade,false,,2013
Carver-Hawkeye Arena,IA,,Scarlet Knights,Hawkeyes,900.0,222.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,true,Badgers,Hawkeyes,793.0,359.0,turnover,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,1034.0,149.0,turnover,false,,2017
Carver-Hawkeye Arena,IA,false,Quakers,Hawkeyes,311.0,161.0,fieldgoal,true,3.0,2013
Carver-Hawkeye Arena,IA,true,Spartans,Hawkeyes,98.0,297.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,true,Fighting Illini,Hawkeyes,64.0,32.0,fieldgoal,true,3.0,2013
Carver-Hawkeye Arena,IA,true,Wildcats,Hawkeyes,177.0,122.0,fieldgoal,true,2.0,2013
Carver-Hawkeye Arena,IA,,Bison,Hawkeyes,174.0,273.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,true,Spartans,Hawkeyes,1013.0,321.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,true,Golden Gophers,Hawkeyes,817.0,144.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,true,Nittany Lions,Hawkeyes,118.0,294.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,true,Badgers,Hawkeyes,88.0,332.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,true,Golden Gophers,Hawkeyes,229.0,304.0,freethrow,true,1.0,2017
Carver-Hawkeye Arena,IA,true,Wolverines,Hawkeyes,965.0,562.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,137.0,201.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,true,Badgers,Hawkeyes,978.0,304.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,false,Knights,Hawkeyes,1045.0,264.0,personalfoul,false,,2013
Carver-Hawkeye Arena,IA,,Fighting Illini,Hawkeyes,376.0,281.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,true,Cornhuskers,Hawkeyes,88.0,274.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,,Golden Gophers,Hawkeyes,940.0,139.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,true,Hoosiers,Hawkeyes,1023.0,270.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,,Badgers,Hawkeyes,112.0,314.0,personalfoul,false,,2014
Carver-Hawkeye Arena,IA,true,Buckeyes,Hawkeyes,299.0,411.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,,Nittany Lions,Hawkeyes,71.0,28.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,311.0,408.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,true,Badgers,Hawkeyes,219.0,375.0,fieldgoal,false,,2013
Carver-Hawkeye Arena,IA,,Leathernecks,Hawkeyes,215.0,174.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,,Terrapins,Hawkeyes,232.0,288.0,freethrow,true,1.0,2014
Carver-Hawkeye Arena,IA,true,Spartans,Hawkeyes,15.0,286.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,true,Wildcats,Hawkeyes,256.0,516.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,,Nittany Lions,Hawkeyes,58.0,287.0,twopointmiss,false,,2015
Carver-Hawkeye Arena,IA,,Golden Eagles,Hawkeyes,1028.0,335.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,,Badgers,Hawkeyes,893.0,307.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,true,Nittany Lions,Hawkeyes,209.0,142.0,fouldrawn,false,,2017
Carver-Hawkeye Arena,IA,,Wildcats,Hawkeyes,921.0,53.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,254.0,503.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,true,Cornhuskers,Hawkeyes,55.0,567.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,,Seminoles,Hawkeyes,896.0,300.0,freethrow,true,1.0,2015
Carver-Hawkeye Arena,IA,false,Cougars,Hawkeyes,194.0,528.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,,Golden Gophers,Hawkeyes,879.0,490.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,,Badgers,Hawkeyes,237.0,307.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,false,Hornets,Hawkeyes,149.0,274.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,,Wildcats,Hawkeyes,921.0,287.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,,Runnin' Bulldogs,Hawkeyes,635.0,314.0,turnover,false,,2015
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,918.0,205.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,863.0,287.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Coyotes,Hawkeyes,1051.0,320.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,793.0,218.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,830.0,362.0,twopointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,817.0,192.0,steal,false,,2016
Carver-Hawkeye Arena,IA,false,Coyotes,Hawkeyes,229.0,290.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Coyotes,Hawkeyes,996.0,562.0,rebound,false,,2016
Madison Square Garden,NY,,Longhorns,Hawkeyes,1027.0,305.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,70.0,20.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,1038.0,328.0,twopointmiss,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,82.0,318.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,84.0,356.0,steal,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,796.0,348.0,fieldgoal,true,3.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,244.0,286.0,freethrow,true,1.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1030.0,297.0,rebound,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,215.0,509.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,256.0,266.0,twopointmade,false,,2014
Madison Square Garden,NY,false,Hawkeyes,Wolverines,308.0,471.0,fieldgoal,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,837.0,466.0,fieldgoal,true,3.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,732.0,303.0,turnover,false,,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,125.0,279.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1019.0,310.0,personalfoul,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,342.0,390.0,assist,false,,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,1040.0,324.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,784.0,263.0,turnover,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,230.0,312.0,freethrow,false,,2017
Madison Square Garden,NY,false,Hawkeyes,Wolverines,1052.0,246.0,fieldgoal,true,2.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1024.0,557.0,rebound,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,285.0,105.0,fieldgoal,true,3.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,232.0,312.0,freethrow,true,1.0,2017
Madison Square Garden,NY,false,Hawkeyes,Wolverines,82.0,339.0,fieldgoal,true,2.0,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,108.0,297.0,twopointmiss,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,804.0,499.0,turnover,false,,2017
Madison Square Garden,NY,,Hawkeyes,Orange,796.0,345.0,fieldgoal,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,81.0,273.0,fieldgoal,true,2.0,2017
Madison Square Garden,NY,,Hawkeyes,Orange,1030.0,293.0,twopointmiss,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1034.0,298.0,fieldgoal,true,2.0,2017
Madison Square Garden,NY,false,Hawkeyes,Wolverines,189.0,287.0,fieldgoal,false,,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,1027.0,304.0,personalfoul,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,113.0,301.0,rebound,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1023.0,279.0,twopointmiss,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1010.0,304.0,personalfoul,false,,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,1024.0,297.0,flagrantfoul,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1006.0,403.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,452.0,253.0,steal,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,81.0,307.0,twopointmade,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,268.0,92.0,fieldgoal,false,,2014
Madison Square Garden,NY,false,Hawkeyes,Wolverines,784.0,177.0,fieldgoal,true,3.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,236.0,314.0,freethrow,true,1.0,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,250.0,87.0,rebound,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,74.0,245.0,fieldgoal,true,2.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,354.0,454.0,fieldgoal,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,928.0,119.0,steal,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,753.0,290.0,fieldgoal,true,3.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,226.0,320.0,fouldrawn,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,226.0,212.0,turnover,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1035.0,272.0,rebound,false,,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,930.0,304.0,steal,false,,2014
Madison Square Garden,NY,false,Hawkeyes,Wolverines,126.0,238.0,fieldgoal,false,,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,1040.0,324.0,twopointmiss,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1048.0,23.0,rebound,false,,2017
Madison Square Garden,NY,false,Hawkeyes,Wolverines,921.0,146.0,fieldgoal,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,831.0,236.0,fieldgoal,true,2.0,2017
Madison Square Garden,NY,,Longhorns,Hawkeyes,1034.0,312.0,twopointmade,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,880.0,283.0,rebound,false,,2014
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,1045.0,231.0,block,false,,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,236.0,308.0,freethrow,true,1.0,2017
Madison Square Garden,NY,false,Fighting Illini,Hawkeyes,230.0,312.0,rebound,false,,2017
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,854.0,359.0,rebound,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,110.0,177.0,fieldgoal,false,,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,982.0,312.0,personalfoul,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,98.0,562.0,fieldgoal,false,,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,,,turnover,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,1017.0,221.0,fieldgoal,false,,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,886.0,315.0,freethrow,true,1.0,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,800.0,315.0,fieldgoal,false,,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,818.0,192.0,steal,false,,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,1010.0,304.0,steal,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,346.0,430.0,fieldgoal,true,3.0,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,901.0,386.0,turnover,false,,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,870.0,98.0,rebound,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,136.0,238.0,twopointmiss,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,136.0,219.0,turnover,false,,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,267.0,465.0,rebound,false,,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,878.0,493.0,fieldgoal,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,956.0,373.0,turnover,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,271.0,75.0,threepointmade,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,113.0,406.0,fieldgoal,true,2.0,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,896.0,311.0,freethrow,true,1.0,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,1061.0,132.0,fieldgoal,false,,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,969.0,301.0,steal,false,,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,79.0,315.0,twopointmiss,false,,2013
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,63.0,423.0,fieldgoal,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,85.0,560.0,rebound,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,909.0,194.0,fieldgoal,true,2.0,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,1011.0,246.0,fieldgoal,false,,2015
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,109.0,561.0,fieldgoal,true,3.0,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,890.0,310.0,freethrow,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,306.0,447.0,rebound,false,,2015
Bankers Life Fieldhouse,IN,false,Wildcats,Hawkeyes,110.0,338.0,twopointmiss,false,,2013
Bankers Life Fieldhouse,IN,,Fighting Illini,Hawkeyes,1003.0,351.0,fieldgoal,false,,2015
Sanford Sports Pentagon,SD,false,Hawkeyes,Buffaloes,154.0,88.0,fieldgoal,false,,2017
Sanford Sports Pentagon,SD,false,Hawkeyes,Buffaloes,119.0,283.0,twopointmiss,false,,2017
Sanford Sports Pentagon,SD,false,Hawkeyes,Buffaloes,921.0,109.0,fieldgoal,false,,2017
Sanford Sports Pentagon,SD,false,Hawkeyes,Buffaloes,134.0,314.0,twopointmade,false,,2017
Sanford Sports Pentagon,SD,false,Hawkeyes,Buffaloes,885.0,198.0,fieldgoal,true,2.0,2017
Sanford Sports Pentagon,SD,false,Hawkeyes,Buffaloes,899.0,434.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,268.0,96.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1042.0,331.0,twopointmade,false,,2017
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,834.0,140.0,fieldgoal,false,,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,64.0,315.0,fieldgoal,true,2.0,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,906.0,81.0,fieldgoal,false,,2013
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,112.0,125.0,fieldgoal,true,2.0,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,88.0,146.0,fieldgoal,false,,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,851.0,397.0,fieldgoal,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,818.0,425.0,threepointmade,false,,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,105.0,287.0,twopointmade,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1065.0,325.0,twopointmade,false,,2017
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,340.0,163.0,threepointmade,false,,2017
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,1055.0,297.0,twopointmade,false,,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,813.0,445.0,fieldgoal,true,3.0,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1024.0,263.0,fieldgoal,true,2.0,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1048.0,312.0,fieldgoal,true,2.0,2013
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,1048.0,263.0,fieldgoal,true,2.0,2015
James H. Hilton Coliseum,IA,,Hawkeyes,Cyclones,999.0,327.0,twopointmade,false,,2015
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,1019.0,187.0,fieldgoal,false,,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,257.0,94.0,fieldgoal,false,,2013
James H. Hilton Coliseum,IA,false,Hawkeyes,Cyclones,321.0,204.0,fieldgoal,true,3.0,2013
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,316.0,113.0,fieldgoal,true,3.0,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,198.0,183.0,fieldgoal,true,2.0,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,952.0,551.0,fieldgoal,false,,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,350.0,280.0,threepointmade,false,,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,184.0,232.0,fieldgoal,false,,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,74.0,296.0,fieldgoal,true,2.0,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,806.0,95.0,threepointmade,false,,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,1037.0,280.0,fieldgoal,true,2.0,2015
BMO Harris Bradley Center,WI,,Hawkeyes,Golden Eagles,982.0,277.0,twopointmiss,false,,2015
University of Dayton Arena,OH,false,Hawkeyes,Volunteers,1044.0,348.0,twopointmiss,false,,2013
University of Dayton Arena,OH,false,Hawkeyes,Volunteers,978.0,370.0,fieldgoal,false,,2013
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,287.0,442.0,fieldgoal,false,,2015
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,1057.0,290.0,fieldgoal,true,2.0,2015
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,1044.0,266.0,fieldgoal,false,,2015
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,1050.0,284.0,twopointmiss,false,,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,215.0,208.0,fieldgoal,false,,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,1016.0,266.0,twopointmade,false,,2017
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,339.0,105.0,fieldgoal,false,,2017
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,903.0,68.0,threepointmade,false,,2015
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,1057.0,307.0,fieldgoal,true,2.0,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,321.0,392.0,fieldgoal,true,3.0,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,81.0,288.0,fieldgoal,true,2.0,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,1027.0,568.0,fieldgoal,false,,2017
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,232.0,513.0,fieldgoal,false,,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,260.0,137.0,fieldgoal,false,,2016
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,1027.0,256.0,twopointmiss,false,,2015
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,75.0,291.0,fieldgoal,true,2.0,2016
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,955.0,216.0,fieldgoal,false,,2015
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,921.0,225.0,fieldgoal,false,,2016
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,1021.0,257.0,fieldgoal,false,,2016
Louis Brown Athletic Center,NJ,,Hawkeyes,Scarlet Knights,793.0,272.0,fieldgoal,false,,2015
Louis Brown Athletic Center,NJ,true,Hawkeyes,Scarlet Knights,157.0,338.0,fieldgoal,false,,2017
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,91.0,279.0,fieldgoal,true,2.0,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1061.0,329.0,fieldgoal,true,2.0,2013
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1014.0,132.0,fieldgoal,false,,2016
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,1023.0,458.0,fieldgoal,true,2.0,2015
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1014.0,394.0,fieldgoal,false,,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,202.0,430.0,twopointmade,false,,2013
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,292.0,447.0,fieldgoal,false,,2013
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1047.0,334.0,twopointmiss,false,,2013
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,74.0,277.0,fieldgoal,true,2.0,2015
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,982.0,40.0,fieldgoal,false,,2015
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,136.0,552.0,threepointmade,false,,2015
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,108.0,358.0,fieldgoal,true,2.0,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,299.0,139.0,fieldgoal,true,3.0,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1061.0,249.0,fieldgoal,true,2.0,2013
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,112.0,287.0,twopointmade,false,,2013
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,222.0,312.0,fieldgoal,true,2.0,2013
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,109.0,290.0,twopointmiss,false,,2015
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,213.0,139.0,fieldgoal,false,,2015
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,118.0,246.0,twopointmade,false,,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1054.0,356.0,twopointmade,false,,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,1085.0,565.0,fieldgoal,false,,2013
Jack Breslin Students Events Center,MI,,Hawkeyes,Spartans,259.0,471.0,fieldgoal,true,3.0,2015
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,130.0,262.0,fieldgoal,false,,2016
Jack Breslin Students Events Center,MI,true,Hawkeyes,Spartans,72.0,245.0,twopointmade,false,,2013
